affiliation,pmid,lon,lat,Country,Address
"Department Of Neurological Surgery, University Of Virginia, Charlottesville, Virginia.",31384943,-78.4988225,38.0311849,United States,"1215 Lee St, Charlottesville, Va 22908, Usa"
"Department Of Neurological Surgery, University Of Miami, Miami, Florida.",31384943,-80.2746368,25.7178924,United States,"1320 S Dixie Hwy, Coral Gables, Fl 33146, Usa"
"Department Of Neurological Surgery, University Of Pittsburgh, Pittsburgh, Pennsylvania.",31384943,-79.9609827,40.4425606,United States,"200 Lothrop St Suite B-400, Pittsburgh, Pa 15213, Usa"
"Department Of Neurological Surgery, University Of Pennsylvania, Philadelphia, Pennsylvania.",31384943,-75.1932593,39.9496066,United States,"3400 Spruce St, Philadelphia, Pa 19104, Usa"
"Department Of Neurological Surgery, Université De Sherbrooke, Centre De Recherche Du Chus, Sherbrooke, Canada.",31384943,-71.86956570000001,45.4486844,Canada,"12e Avenue N Porte 6, Sherbrooke, Qc J1h 5n4, Canada"
"Department Of Neurological Surgery, University Of Manitoba, Winnipeg, Canada.",31384943,-97.1366259,49.8075008,Canada,"66 Chancellors Cir, Winnipeg, Mb R3t 2n2, Canada"
"Department Of Radiation Oncology, Beaumont Health System, Royal Oak, Michigan.",31384943,-83.19099849999999,42.5131976,United States,"3601 W 13 Mile Rd, Royal Oak, Mi 48073, Usa"
"Department Of Neurological Surgery, West Virginia University, Morgantown, West Virginia.",31384943,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Radiation Oncology, West Virginia University, Morgantown, West Virginia.",31384943,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Neurological Surgery, Na Homolce Hospital, Prague, Czech Republic.",31384943,14.3544551,50.0747247,Czechia,"2, Roentgenova 37, 150 00 Praha-Praha 5, Czechia"
"Department Of Neurological Surgery, University Of Puerto Rico, San Juan, Puerto Rico.",31384943,-66.0527226,18.4089741,United States,"Torre Auxiliio Mutuo, 735 Avenida De La Constitución Suite 404, San Juan, 00917, Puerto Rico"
"Section Of Infectious Diseases, West Virginia University School Of Medicine, United States.",31384558,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Section Of Pathology, Anatomy, And Laboratory Medicine, West Virginia University School Of Medicine, United States.",31384558,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Division Of Exercise Physiology, Wvu School Of Medicine, Morgantown, Wv, Usa.",31374361,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Physiology And Pharmacology, Schulich School Of Medicine And Dentistry, University Of Western Ontario, London, On, Canada.",31374361,-81.27473599999999,43.0099443,Canada,"1151 Richmond St, London, On N6a 5c1, Canada"
"Department Of Biochemistry, Wvu School Of Medicine, Morgantown, Wv, Usa.",31374361,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Physiology &Amp; Pharmacology, Wvu School Of Medicine, Morgantown, Wv, Usa.",31374361,-75.19771080000001,39.9498235,United States,"700 Clinical Research Building, 415 Curie Blvd, Philadelphia, Pa 19104, Usa"
"Department Of Physiology And Pharmacology, Schulich School Of Medicine And Dentistry, University Of Western Ontario, London, On, Canada; Department Of Medical Biophysics, Schulich School Of Medicine And Dentistry, University Of Western Ontario, London, On, Canada.",31374361,-81.27473599999999,43.0099443,Canada,"1151 Richmond St, London, On N6a 5c1, Canada"
"Division Of Exercise Physiology, Wvu School Of Medicine, Morgantown, Wv, Usa; Department Of Neuroscience, Wvu School Of Medicine, Morgantown, Wv, Usa. Electronic Address: Pchantler@Hsc.wvu.edu.",31374361,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Neurological Surgery, University Of Virginia, Charlottesville, Virginia",31369225,-78.4988225,38.0311849,United States,"1215 Lee St, Charlottesville, Va 22908, Usa"
"Department Of Neurological Surgery, University Of Pittsburgh, Pittsburgh, Pennsylvania",31369225,-79.9609827,40.4425606,United States,"200 Lothrop St Suite B-400, Pittsburgh, Pa 15213, Usa"
"Department Of Neurosurgery, New York University, New York, New York",31369225,-73.94287059999999,40.8421718,United States,"710 W 168th St, New York, Ny 10032, Usa"
"Department Of Surgery, Division Of Neurosurgery, Université De Sherbrooke, Centre De Recherche Du Chus, Sherbrooke, Quebec, Canada",31369225,-71.86956570000001,45.4486844,Canada,"12e Avenue N Porte 6, Sherbrooke, Qc J1h 5n4, Canada"
"Department Of Brain Tumor And Neuro-Oncology Center, Cleveland Clinic, Cleveland, Ohio",31369225,-81.6160094,41.5017263,United States,"Ca Building, 10201 Carnegie Ave, Cleveland, Oh 44106, Usa"
"Department Of Neurosurgery, Yale University, New Haven, Connecticut",31369225,-72.9337837,41.3033051,United States,"New Haven, Ct 06510, Usa"
"Department Of Neurosurgery, University Of Pennsylvania, Philadelphia, Pennsylvania",31369225,-75.1932593,39.9496066,United States,"3400 Spruce St, Philadelphia, Pa 19104, Usa"
"Department Of Radiation Oncology, University Of California, San Francisco, California",31369225,-122.4578144,37.7630895,United States,"505 Parnassus Ave, San Francisco, Ca 94143, Usa"
"Department Of Neurosurgery, Neurological Institute, Taipei Veterans General Hospital, Taipei, Taiwan, Republic Of China",31369225,121.5201492,25.1197546,China,"No. 201, Section 2, Shipai Road, Beitou District, Taipei City, Taiwan 112"
"Department Of Stereotactic And Radiation Neurosurgery, Na Homolce Hospital, Prague, Czech Republic",31369225,14.3544551,50.0747247,Czechia,"2, Roentgenova 37, 150 00 Praha-Praha 5, Czechia"
"Department Of Neurosurgery, Faculty Of Medicine, Benha University, Qalubya, Egypt",31369225,-87.6168769,41.8960678,United States,"420 E Superior St, Chicago, Il 60611, Usa"
"Department Of Clinical Oncology And Nuclear Medicine, Faculty Of Medicine, Ain Shams University, Cairo, Egypt",31369225,31.2811135,30.075995,Egypt,"Ramsis Street, Abbassia، Square، El-Mohamady, Al Waili, Cairo Governorate, Egypt"
"Gamma Knife Center Cairo-Nasser Institute, Neurosurgery Department, Ain Shams University, Cairo, Egypt",31369225,31.285107,30.0770172,Egypt,"El-Khalyfa El-Mamoun Street، El-Abaseya, El-Qobba Bridge, Al Waili, Cairo Governorate, Egypt"
"Department Of Functional Neurosurgery And Radiosurgery, Ruber International Hospital, Madrid, Spain",31369225,99,99,United States,"Morgantown, Wv 26506, Usa"
"Radiation Oncology Department, Beaumont Health System, Royal Oak, Michigan",31369225,-83.19099849999999,42.5131976,United States,"3601 W 13 Mile Rd, Royal Oak, Mi 48073, Usa"
"Third Department Of Medicine, Department Of Endocrinology And Metabolism, First Faculty Of Medicine, Charles University And General University Hospital, Prague, Czech Republic",31369225,14.426601,50.074609,Czechia,"Kateřinská 1660/32, 121 08 Praha 2-Nové Město, Czechia"
"Department Of Neurosurgery, West Virginia University, Morgantown, West Virginia",31369225,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"1 Dow Medical College, Dow University Of Health Sciences, Pakistan.",31349774,67.01068459999999,24.8574239,Pakistan,"Mission Rd, New Labour Colony Nanakwara, Karachi, Karachi City, Sindh, Pakistan"
"2 Department Of Internal Medicine, Rush University Medical Center, Chicago, Il, Usa.",31349774,-87.6674637,41.8747917,United States,"1620 W Harrison St, Chicago, Il 60612, Usa"
"3 Department Of Internal Medicine, University Of Iowa, Iowa City, Ia, Usa.",31349774,-91.5475872,41.6608957,United States,"Iowa City, Ia 52242, Usa"
"4 Department Of Medicine, Jinnah Sindh Medical University, Pakistan.",31349774,67.0451054,24.8511885,Pakistan,"Rafiqui H.j، Iqbal Shaheed Rd, Karachi Cantonment Karachi, Karachi City, Sindh 75510, Pakistan"
"5 Department Of Internal Medicine, Warren Alpert Medical School Of Brown University, Providence, Ri, Usa.",31349774,-71.4084642,41.8189032,United States,"222 Richmond St, Providence, Ri 02903, Usa"
"6 Department Of Internal Medicine, West Virginia University, Morgantown, Wv, Usa.",31349774,-79.9571351,39.6529222,United States,"1 Stadium Dr Ste 3, Morgantown, Wv 26506, Usa"
"Department Of Neurology, University Of Virginia, Charlottesville.",31334795,-78.4997245,38.0317225,United States,"Charlottesville, Va 22903, Usa"
"Department Of Neurology, Medical College Of Georgia, Augusta University, Augusta.",31334795,-81.9874468,33.4710744,United States,"1446 Harper St, Augusta, Ga 30901, Usa"
"Department Of Public Health Sciences, Medical University Of South Carolina, Charleston.",31334795,-79.9478413,32.7850493,United States,"Msc 403, 171 Ashley Ave Suite 419, Charleston, Sc 29425, Usa"
"Department Of Neurology And Neurotherapeutics, Ut Southwestern Medical Center, Dallas, Texas.",31334795,-96.83922,32.8120967,United States,"5303 Harry Hines Blvd Floors 4 And 8, Dallas, Tx 75390, Usa"
"Department Of Neurology, Mayo Clinic Florida, Jacksonville.",31334795,-81.4414608,30.2627916,United States,"4500 San Pablo Rd S, Jacksonville, Fl 32224, Usa"
"Department Of Emergency Medicine, University Of Michigan, Ann Arbor.",31334795,-83.7286139,42.2847936,United States,"1500 E Medical Center Dr, Ann Arbor, Mi 48109, Usa"
"Brain Institute, University Of Virginia, Charlottesville.",31334795,-78.4991108,38.0313639,United States,"1300 Jefferson Park Ave, Charlottesville, Va 22908, Usa"
"National Institute Of Neurological Disorders And Stroke, National Institutes Of Health, Bethesda, Maryland.",31334795,-77.10445969999999,39.0027771,United States,"10 Center Dr, Bethesda, Md 20814, Usa"
"Department Of Neurology, West Virginia University, Morgantown, West Virginia. Electronic Address: Tamrar@Gmail.com.",31324409,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Health Science Library, West Virginia University, Morgantown, West Virginia.",31324409,-79.9589371,39.655308,United States,"Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pharmacy, West Virginia University, Morgantown, West Virginia.",31324409,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Neurology, West Virginia University, Morgantown, West Virginia.",31324409,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Departments Of Clinical &Amp; Translational Sciences, Biomedical Sciences, And Medicine, Joan C. Edwards School Of Medicine, Marshall University, Huntington, Wv 25755, Usa. Yan@Marshall.edu.",31315267,-86.1798637,32.362944,United States,"8140 Aum Dr, Montgomery, Al 36117, Usa"
"Departments Of Clinical &Amp; Translational Sciences, Biomedical Sciences, And Medicine, Joan C. Edwards School Of Medicine, Marshall University, Huntington, Wv 25755, Usa.",31315267,-86.1798637,32.362944,United States,"8140 Aum Dr, Montgomery, Al 36117, Usa"
"Hebei Medical University, Shijiazhuang 50017, China.",31315267,114.535302,38.045598,China,"361 Zhongshan E Rd, Changan Qu, Shijiazhuang Shi, Hebei Sheng, China"
"Department Of Medicine, The University Of Toledo College Of Medicine And Life Sciences, Toledo, Oh 43614, Usa.",31315267,-83.61584409999999,41.6166905,United States,"3000 Arlington Ave, Toledo, Oh 43614, Usa"
"Department Of Medicine, West Virginia University, Morgantown, Usa.",31311303,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Ciccarone Center For The Prevention Of Cardiovascular Disease, Johns Hopkins School Of Medicine, Baltimore, Usa.",31311303,-76.59273619999999,39.2967385,United States,"1800 Orleans St, Baltimore, Md 21287, Usa"
"Department Of Social And Behavioral Sciences, West Virginia University School Of Public Health, Robert C. Byrd Health Sciences Center, One Medical Center Drive, West Virginia University, P.o. Box 9190, Morgantown, Wv, 26506-9190, Usa. Elizabeth.claydon@Hsc.wvu.edu.",31302881,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Department Of Biostatistics, West Virginia University School Of Public Health, Morgantown, Wv, Usa.",31302881,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Psychiatry, Unc School Of Medicine, Chapel Hill, Nc, Usa.",31302881,-79.0541076,35.905754,United States,"321 S Columbia St, Chapel Hill, Nc 27516, Usa"
"Department Of Social And Behavioral Sciences, West Virginia University School Of Public Health, Robert C. Byrd Health Sciences Center, One Medical Center Drive, West Virginia University, P.o. Box 9190, Morgantown, Wv, 26506-9190, Usa.",31302881,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Department Of Pediatrics, West Virginia University School Of Medicine, Morgantown, Wv, Usa.",31302881,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Consiglio Nazionale Delle Ricerche-Istituto Di Ricerca Genetica E Biomedica (Cnr-Irgb), Milan Unit, Milan, Italy.",31295380,9.189982,45.464203500000004,Italy,"Milan, Metropolitan City Of Milan, Italy"
"Humanitas Clinical And Research Center-Istituto Di Ricovero E Cura A Carattere Scientifico (Irccs), Rozzano, Italy.",31295380,9.1673277,45.3725086,Italy,"Via Alessandro Manzoni, 56, 20089 Rozzano Mi, Italy"
"Department Of Pathology, West Virginia University, Morgantown, Wv, Usa.",31295380,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Unit Of Advanced Optical Microscopy, Humanitas Clinical And Research Center-Istituto Di Ricovero E Cura A Carattere Scientifico (Irccs), Rozzano, Italy.",31295380,9.1673277,45.3725086,Italy,"Via Alessandro Manzoni, 56, 20089 Rozzano Mi, Italy"
"Department Of Oral Biology, Department Of Bioengineering, Mcgowan Institute Of Regenerative Medicine, University Of Pittsburgh, Pittsburgh, Pa, Usa.",31295380,-79.960835,40.4443533,United States,"4200 Fifth Ave, Pittsburgh, Pa 15260, Usa"
"Department Of Molecular Medicine, Unit Of Biochemistry, University Of Pavia, Pavia, Italy.",31295380,9.1568417,45.1867055,Italy,"Corso Str. Nuova, 65, 27100 Pavia Pv, Italy"
"Clinical Investigation Laboratory, Humanitas Clinical And Research Center-Istituto Di Ricovero E Cura A Carattere Scientifico (Irccs), Rozzano, Italy.",31295380,9.1673277,45.3725086,Italy,"Via Alessandro Manzoni, 56, 20089 Rozzano Mi, Italy"
"Veterans' Affairs Medical Center And Department Of Pathology, University Of Pittsburgh, Pittsburgh, Pa, Usa.",31295380,-79.9619903,40.4468435,United States,"4100 Allequippa St, Pittsburgh, Pa 15240, Usa"
"1 West Virginia University, Morgantown, Usa.",31291795,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"2 Florida State University, Tallahassee, Usa.",31291795,-84.2984889,30.4418778,United States,"600 W College Ave, Tallahassee, Fl 32306, Usa"
"3 University Of Texas Southwestern Medical Center, Dallas, Usa.",31291795,-96.8419366,32.8173287,United States,"5323 Harry Hines Blvd, Dallas, Tx 75390, Usa"
"Dental Practice And Rural Health, West Virginia University, Morgantown, Wv, Usa.",31286520,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Dental Research, West Virginia University, Morgantown, Wv, Usa.",31286520,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"West Virginia University, Morgantown, West Virginia (S.u.k., M.u.k., S.v.).",31284304,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Cleveland Clinic, Cleveland, Ohio (H.r.).",31284304,-81.62172199999999,41.502823,United States,"9500 Euclid Ave, Cleveland, Oh 44195, Usa"
"Johns Hopkins Bloomberg School Of Public Health, Baltimore, Maryland (D.z.).",31284304,-76.590198,39.2982897,United States,"615 N Wolfe St, Baltimore, Md 21205, Usa"
"East Carolina University, Greenville, North Carolina (L.v., V.o.).",31284304,-77.3645653,35.6055108,United States,"E 5th St, Greenville, Nc 27858, Usa"
"Mayo Clinic, Rochester, Minnesota (I.b.r., M.h.m.).",31284304,-92.46688329999999,44.0226255,United States,"200 1st St Sw, Rochester, Mn 55905, Usa"
"John H. Stroger, Jr. Hospital Of Cook County, Chicago, Illinois (M.s.k.).",31284304,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Guthrie Robert Packer Hospital, Sayre, Pennsylvania (E.k.).",31284304,-76.5205253,41.9805542,United States,"1 Guthrie Square, Sayre, Pa 18840, Usa"
"Johns Hopkins School Of Medicine, Baltimore, Maryland (M.j.b.).",31284304,-76.5933799,39.2992161,United States,"733 N Broadway, Baltimore, Md 21205, Usa"
